dataset,seed,n_cal_fraud,resample,target,achieved,alert_pct,degenerate
K,43,40,38,0.8,0.7958,0.8083,False
K,43,40,38,0.9,0.958,53.1371,True
K,43,40,38,0.95,0.993,89.5618,True
K,43,40,39,0.8,0.7198,0.6221,False
K,43,40,39,0.9,0.993,89.5618,True
K,43,40,39,0.95,0.993,89.5618,True
K,43,50,0,0.8,0.8308,1.028,False
K,43,50,0,0.9,0.958,53.1371,True
K,43,50,0,0.95,0.993,89.5618,True
K,43,50,1,0.8,0.8233,0.9667,False
K,43,50,1,0.9,0.958,53.1371,True
K,43,50,1,0.95,0.993,89.5618,True
K,43,50,2,0.8,0.8233,0.9667,False
K,43,50,2,0.9,0.958,53.1371,True
K,43,50,2,0.95,0.9939,93.0456,True
K,43,50,3,0.8,0.7035,0.5924,False
K,43,50,3,0.9,0.7958,0.8083,False
K,43,50,3,0.95,0.993,89.5618,True
K,43,50,4,0.8,0.7958,0.8083,False
K,43,50,4,0.9,0.8629,13.708,False
K,43,50,4,0.95,0.958,53.1371,True
K,43,50,5,0.8,0.8858,21.389,False
K,43,50,5,0.9,0.993,89.5618,True
K,43,50,5,0.95,1.0,99.8919,True
K,43,50,6,0.8,0.7035,0.5924,False
K,43,50,6,0.9,0.958,53.1371,True
K,43,50,6,0.95,1.0,99.8919,True
K,43,50,7,0.8,0.78,0.7374,False
K,43,50,7,0.9,0.8695,15.7814,False
K,43,50,7,0.95,0.958,53.1371,True
K,43,50,8,0.8,0.8629,13.708,False
K,43,50,8,0.9,0.958,53.1371,True
K,43,50,8,0.95,0.993,89.5618,True
K,43,50,9,0.8,0.78,0.7374,False
K,43,50,9,0.9,0.958,53.1371,True
K,43,50,9,0.95,0.993,89.5618,True
K,43,50,10,0.8,0.8629,13.708,False
K,43,50,10,0.9,0.993,89.5618,True
K,43,50,10,0.95,1.0,99.8919,True
K,43,50,11,0.8,0.7035,0.5924,False
K,43,50,11,0.9,0.8308,1.028,False
K,43,50,11,0.95,0.993,89.5618,True
K,43,50,12,0.8,0.78,0.7374,False
K,43,50,12,0.9,0.8858,21.389,False
K,43,50,12,0.95,0.958,53.1371,True
K,43,50,13,0.8,0.7958,0.8083,False
K,43,50,13,0.9,0.958,53.1371,True
K,43,50,13,0.95,0.958,53.1371,True
K,43,50,14,0.8,0.7035,0.5924,False
K,43,50,14,0.9,0.8233,0.9667,False
K,43,50,14,0.95,0.958,53.1371,True
K,43,50,15,0.8,0.8858,21.389,False
K,43,50,15,0.9,0.958,53.1371,True
K,43,50,15,0.95,0.993,89.5618,True
K,43,50,16,0.8,0.8308,1.028,False
K,43,50,16,0.9,0.993,89.5618,True
K,43,50,16,0.95,0.993,89.5618,True
K,43,50,17,0.8,0.78,0.7374,False
K,43,50,17,0.9,0.8858,21.389,False
K,43,50,17,0.95,0.958,53.1371,True
K,43,50,18,0.8,0.7198,0.6221,False
K,43,50,18,0.9,0.958,53.1371,True
K,43,50,18,0.95,0.958,53.1371,True
K,43,50,19,0.8,0.8629,13.708,False
K,43,50,19,0.9,0.958,53.1371,True
K,43,50,19,0.95,1.0,99.8919,True
K,43,50,20,0.8,0.78,0.7374,False
K,43,50,20,0.9,0.8233,0.9667,False
K,43,50,20,0.95,0.993,89.5618,True
K,43,50,21,0.8,0.7035,0.5924,False
K,43,50,21,0.9,0.8233,0.9667,False
K,43,50,21,0.95,0.993,89.5618,True
K,43,50,22,0.8,0.7198,0.6221,False
K,43,50,22,0.9,0.8858,21.389,False
K,43,50,22,0.95,0.993,89.5618,True
K,43,50,23,0.8,0.8629,13.708,False
K,43,50,23,0.9,0.993,89.5618,True
K,43,50,23,0.95,1.0,99.8919,True
K,43,50,24,0.8,0.8308,1.028,False
K,43,50,24,0.9,0.993,89.5618,True
K,43,50,24,0.95,0.993,89.5618,True
K,43,50,25,0.8,0.8233,0.9667,False
K,43,50,25,0.9,0.958,53.1371,True
K,43,50,25,0.95,0.993,89.5618,True
K,43,50,26,0.8,0.7958,0.8083,False
K,43,50,26,0.9,0.8858,21.389,False
K,43,50,26,0.95,0.993,89.5618,True
K,43,50,27,0.8,0.7958,0.8083,False
K,43,50,27,0.9,0.958,53.1371,True
K,43,50,27,0.95,0.993,89.5618,True
K,43,50,28,0.8,0.78,0.7374,False
K,43,50,28,0.9,0.993,89.5618,True
K,43,50,28,0.95,1.0,99.8919,True
K,43,50,29,0.8,0.8629,13.708,False
K,43,50,29,0.9,0.958,53.1371,True
K,43,50,29,0.95,0.993,89.5618,True
K,43,50,30,0.8,0.7035,0.5924,False
K,43,50,30,0.9,0.958,53.1371,True
K,43,50,30,0.95,0.993,89.5618,True
K,43,50,31,0.8,0.8858,21.389,False
K,43,50,31,0.9,0.958,53.1371,True
K,43,50,31,0.95,0.993,89.5618,True
K,43,50,32,0.8,0.78,0.7374,False
K,43,50,32,0.9,0.8695,15.7814,False
K,43,50,32,0.95,0.993,89.5618,True
K,43,50,33,0.8,0.8858,21.389,False
K,43,50,33,0.9,0.993,89.5618,True
K,43,50,33,0.95,0.993,89.5618,True
K,43,50,34,0.8,0.78,0.7374,False
K,43,50,34,0.9,0.993,89.5618,True
K,43,50,34,0.95,0.993,89.5618,True
K,43,50,35,0.8,0.8858,21.389,False
K,43,50,35,0.9,0.958,53.1371,True
K,43,50,35,0.95,1.0,99.8919,True
K,43,50,36,0.8,0.8233,0.9667,False
K,43,50,36,0.9,0.958,53.1371,True
K,43,50,36,0.95,0.958,53.1371,True
K,43,50,37,0.8,0.78,0.7374,False
K,43,50,37,0.9,0.958,53.1371,True
K,43,50,37,0.95,0.993,89.5618,True
K,43,50,38,0.8,0.7198,0.6221,False
K,43,50,38,0.9,0.8858,21.389,False
K,43,50,38,0.95,0.993,89.5618,True
K,43,50,39,0.8,0.78,0.7374,False
K,43,50,39,0.9,0.958,53.1371,True
K,43,50,39,0.95,0.993,89.5618,True
K,43,75,0,0.8,0.8233,0.9667,False
K,43,75,0,0.9,0.8858,21.389,False
K,43,75,0,0.95,0.993,89.5618,True
K,43,75,1,0.8,0.8396,1.31,False
K,43,75,1,0.9,0.993,89.5618,True
K,43,75,1,0.95,0.993,89.5618,True
K,43,75,2,0.8,0.8233,0.9667,False
K,43,75,2,0.9,0.958,53.1371,True
K,43,75,2,0.95,0.993,89.5618,True
K,43,75,3,0.8,0.8308,1.028,False
K,43,75,3,0.9,0.958,53.1371,True
K,43,75,3,0.95,0.993,89.5618,True
K,43,75,4,0.8,0.8629,13.708,False
K,43,75,4,0.9,0.993,89.5618,True
K,43,75,4,0.95,0.9939,93.0456,True
K,43,75,5,0.8,0.78,0.7374,False
K,43,75,5,0.9,0.958,53.1371,True
K,43,75,5,0.95,0.958,53.1371,True
K,43,75,6,0.8,0.8233,0.9667,False
K,43,75,6,0.9,0.958,53.1371,True
K,43,75,6,0.95,0.993,89.5618,True
K,43,75,7,0.8,0.7958,0.8083,False
K,43,75,7,0.9,0.8629,13.708,False
K,43,75,7,0.95,0.958,53.1371,True
K,43,75,8,0.8,0.78,0.7374,False
K,43,75,8,0.9,0.8629,13.7274,False
K,43,75,8,0.95,0.993,89.5618,True
K,43,75,9,0.8,0.7958,0.8083,False
K,43,75,9,0.9,0.958,53.1371,True
K,43,75,9,0.95,0.958,53.1371,True
K,43,75,10,0.8,0.8233,0.9667,False
K,43,75,10,0.9,0.993,89.5618,True
K,43,75,10,0.95,0.993,89.5618,True
K,43,75,11,0.8,0.8308,1.028,False
K,43,75,11,0.9,0.8858,21.389,False
K,43,75,11,0.95,0.993,89.5618,True
K,43,75,12,0.8,0.7958,0.8083,False
K,43,75,12,0.9,0.8858,21.389,False
K,43,75,12,0.95,0.993,89.5618,True
K,43,75,13,0.8,0.78,0.7374,False
K,43,75,13,0.9,0.958,53.1371,True
K,43,75,13,0.95,0.993,89.5618,True
K,43,75,14,0.8,0.8233,0.9667,False
K,43,75,14,0.9,0.958,53.1371,True
K,43,75,14,0.95,0.993,89.5618,True
K,43,75,15,0.8,0.7958,0.8083,False
K,43,75,15,0.9,0.8695,15.7814,False
K,43,75,15,0.95,0.958,53.1371,True
K,43,75,16,0.8,0.8308,1.028,False
K,43,75,16,0.9,0.958,53.1371,True
K,43,75,16,0.95,0.993,89.5618,True
K,43,75,17,0.8,0.8629,13.708,False
K,43,75,17,0.9,0.993,89.5618,True
K,43,75,17,0.95,0.993,89.5618,True
K,43,75,18,0.8,0.8308,1.028,False
K,43,75,18,0.9,0.958,53.1371,True
K,43,75,18,0.95,0.993,89.5618,True
K,43,75,19,0.8,0.8233,0.9667,False
K,43,75,19,0.9,0.8858,21.389,False
K,43,75,19,0.95,0.993,89.5618,True
K,43,75,20,0.8,0.7198,0.6221,False
K,43,75,20,0.9,0.8308,1.028,False
K,43,75,20,0.95,0.993,89.5618,True
K,43,75,21,0.8,0.8233,0.9667,False
K,43,75,21,0.9,0.958,53.1371,True
K,43,75,21,0.95,0.993,89.5618,True
K,43,75,22,0.8,0.7958,0.8083,False
K,43,75,22,0.9,0.958,53.1371,True
K,43,75,22,0.95,0.993,89.5618,True
K,43,75,23,0.8,0.7958,0.8083,False
K,43,75,23,0.9,0.958,53.1371,True
K,43,75,23,0.95,0.993,89.5618,True
K,43,75,24,0.8,0.8629,13.708,False
K,43,75,24,0.9,0.993,89.5618,True
K,43,75,24,0.95,1.0,99.8919,True
K,43,75,25,0.8,0.78,0.7374,False
K,43,75,25,0.9,0.8858,21.389,False
K,43,75,25,0.95,0.958,53.1371,True
K,43,75,26,0.8,0.8308,1.028,False
K,43,75,26,0.9,0.958,53.1371,True
K,43,75,26,0.95,0.993,89.5618,True
K,43,75,27,0.8,0.78,0.7374,False
K,43,75,27,0.9,0.8629,13.708,False
K,43,75,27,0.95,0.993,89.5618,True
K,43,75,28,0.8,0.7958,0.8083,False
K,43,75,28,0.9,0.958,53.1371,True
K,43,75,28,0.95,0.993,89.5618,True
K,43,75,29,0.8,0.78,0.7374,False
K,43,75,29,0.9,0.8629,13.708,False
K,43,75,29,0.95,0.958,53.1371,True
K,43,75,30,0.8,0.7958,0.8083,False
K,43,75,30,0.9,0.958,53.1371,True
K,43,75,30,0.95,0.993,89.5618,True
K,43,75,31,0.8,0.78,0.7374,False
K,43,75,31,0.9,0.958,53.1371,True
K,43,75,31,0.95,0.993,89.5618,True
K,43,75,32,0.8,0.8308,1.028,False
K,43,75,32,0.9,0.958,53.1371,True
K,43,75,32,0.95,0.993,89.5618,True
K,43,75,33,0.8,0.78,0.7374,False
K,43,75,33,0.9,0.958,53.1371,True
K,43,75,33,0.95,0.958,53.1371,True
K,43,75,34,0.8,0.78,0.7374,False
K,43,75,34,0.9,0.958,53.1371,True
K,43,75,34,0.95,0.993,89.5618,True
K,43,75,35,0.8,0.78,0.7374,False
K,43,75,35,0.9,0.958,53.1371,True
K,43,75,35,0.95,0.958,53.1371,True
K,43,75,36,0.8,0.7958,0.8083,False
K,43,75,36,0.9,0.958,53.1371,True
K,43,75,36,0.95,0.993,89.5618,True
K,43,75,37,0.8,0.7958,0.8083,False
K,43,75,37,0.9,0.958,53.1371,True
K,43,75,37,0.95,0.993,89.5618,True
K,43,75,38,0.8,0.7198,0.6221,False
K,43,75,38,0.9,0.8695,15.7814,False
K,43,75,38,0.95,0.958,53.1371,True
K,43,75,39,0.8,0.78,0.7374,False
K,43,75,39,0.9,0.8695,15.7814,False
K,43,75,39,0.95,0.958,53.1371,True
K,43,100,0,0.8,0.8233,0.9667,False
K,43,100,0,0.9,0.958,53.1371,True
K,43,100,0,0.95,0.993,89.5618,True
K,43,100,1,0.8,0.8233,0.9667,False
K,43,100,1,0.9,0.958,53.1371,True
K,43,100,1,0.95,0.993,89.5618,True
K,43,100,2,0.8,0.78,0.7374,False
K,43,100,2,0.9,0.958,53.1371,True
K,43,100,2,0.95,0.958,53.1371,True
K,43,100,3,0.8,0.7958,0.8083,False
K,43,100,3,0.9,0.958,53.1371,True
K,43,100,3,0.95,0.993,89.5618,True
K,43,100,4,0.8,0.78,0.7374,False
K,43,100,4,0.9,0.958,53.1371,True
K,43,100,4,0.95,0.993,89.5618,True
K,43,100,5,0.8,0.78,0.7374,False
K,43,100,5,0.9,0.8629,13.708,False
K,43,100,5,0.95,0.958,53.1371,True
K,43,100,6,0.8,0.7958,0.8083,False
K,43,100,6,0.9,0.958,53.1371,True
K,43,100,6,0.95,0.993,89.5618,True
K,43,100,7,0.8,0.78,0.7374,False
K,43,100,7,0.9,0.8629,13.7274,False
K,43,100,7,0.95,0.958,53.1371,True
K,43,100,8,0.8,0.8695,15.7814,False
K,43,100,8,0.9,0.958,53.1371,True
K,43,100,8,0.95,0.958,53.1371,True
K,43,100,9,0.8,0.8322,1.0511,False
K,43,100,9,0.9,0.993,89.5618,True
K,43,100,9,0.95,0.993,89.5618,True
K,43,100,10,0.8,0.8233,0.9667,False
K,43,100,10,0.9,0.958,53.1371,True
K,43,100,10,0.95,0.993,89.5618,True
K,43,100,11,0.8,0.8233,0.9667,False
K,43,100,11,0.9,0.958,53.1371,True
K,43,100,11,0.95,0.993,89.5618,True
K,43,100,12,0.8,0.7958,0.8083,False
K,43,100,12,0.9,0.958,53.1371,True
K,43,100,12,0.95,0.993,89.5618,True
K,43,100,13,0.8,0.7958,0.8083,False
K,43,100,13,0.9,0.8695,15.7814,False
K,43,100,13,0.95,0.958,53.1371,True
K,43,100,14,0.8,0.7958,0.8083,False
K,43,100,14,0.9,0.8695,15.7814,False
K,43,100,14,0.95,0.993,89.5618,True
K,43,100,15,0.8,0.78,0.7374,False
K,43,100,15,0.9,0.8233,0.9667,False
K,43,100,15,0.95,0.958,53.1371,True
K,43,100,16,0.8,0.8233,0.9667,False
K,43,100,16,0.9,0.958,53.1371,True
K,43,100,16,0.95,0.993,89.5618,True
K,43,100,17,0.8,0.7958,0.8083,False
K,43,100,17,0.9,0.8858,21.389,False
K,43,100,17,0.95,0.993,89.5618,True
K,43,100,18,0.8,0.8238,0.967,False
K,43,100,18,0.9,0.958,53.1371,True
K,43,100,18,0.95,0.993,89.5618,True
K,43,100,19,0.8,0.8233,0.9667,False
K,43,100,19,0.9,0.958,53.1371,True
K,43,100,19,0.95,0.958,53.1371,True
K,43,100,20,0.8,0.7958,0.8083,False
K,43,100,20,0.9,0.8858,21.389,False
K,43,100,20,0.95,0.958,53.1371,True
K,43,100,21,0.8,0.8233,0.9667,False
K,43,100,21,0.9,0.958,53.1371,True
K,43,100,21,0.95,0.993,89.5618,True
K,43,100,22,0.8,0.8233,0.9667,False
K,43,100,22,0.9,0.958,53.1371,True
K,43,100,22,0.95,0.958,53.1371,True
K,43,100,23,0.8,0.78,0.7374,False
K,43,100,23,0.9,0.958,53.1371,True
K,43,100,23,0.95,0.993,89.5618,True
K,43,100,24,0.8,0.78,0.7374,False
K,43,100,24,0.9,0.958,53.1371,True
K,43,100,24,0.95,0.993,89.5618,True
K,43,100,25,0.8,0.8233,0.9667,False
K,43,100,25,0.9,0.958,53.1371,True
K,43,100,25,0.95,0.993,89.5618,True
K,43,100,26,0.8,0.78,0.7374,False
K,43,100,26,0.9,0.958,53.1371,True
K,43,100,26,0.95,0.958,53.1371,True
K,43,100,27,0.8,0.7958,0.8083,False
K,43,100,27,0.9,0.958,53.1371,True
K,43,100,27,0.95,0.958,53.1371,True
K,43,100,28,0.8,0.7198,0.6221,False
K,43,100,28,0.9,0.8629,13.708,False
K,43,100,28,0.95,0.958,53.1371,True
K,43,100,29,0.8,0.78,0.7374,False
K,43,100,29,0.9,0.8858,21.389,False
K,43,100,29,0.95,0.993,89.5618,True
K,43,100,30,0.8,0.7958,0.8083,False
K,43,100,30,0.9,0.958,53.1371,True
K,43,100,30,0.95,0.958,53.1371,True
K,43,100,31,0.8,0.7958,0.8083,False
K,43,100,31,0.9,0.958,53.1371,True
K,43,100,31,0.95,0.958,53.1371,True
K,43,100,32,0.8,0.78,0.7374,False
K,43,100,32,0.9,0.8695,15.7814,False
K,43,100,32,0.95,0.958,53.1371,True
K,43,100,33,0.8,0.8233,0.9667,False
K,43,100,33,0.9,0.958,53.1371,True
K,43,100,33,0.95,0.993,89.5618,True
K,43,100,34,0.8,0.8233,0.9667,False
K,43,100,34,0.9,0.958,53.1371,True
K,43,100,34,0.95,0.993,89.5618,True
K,43,100,35,0.8,0.8308,1.028,False
K,43,100,35,0.9,0.958,53.1371,True
K,43,100,35,0.95,0.993,89.5618,True
K,43,100,36,0.8,0.7958,0.8083,False
K,43,100,36,0.9,0.958,53.1371,True
K,43,100,36,0.95,0.958,53.1371,True
K,43,100,37,0.8,0.8233,0.9667,False
K,43,100,37,0.9,0.958,53.1371,True
K,43,100,37,0.95,0.993,89.5618,True
K,43,100,38,0.8,0.78,0.7374,False
K,43,100,38,0.9,0.8629,13.708,False
K,43,100,38,0.95,0.958,53.1371,True
K,43,100,39,0.8,0.78,0.7374,False
K,43,100,39,0.9,0.8629,13.708,False
K,43,100,39,0.95,0.958,53.1371,True
K,43,150,0,0.8,0.78,0.7374,False
K,43,150,0,0.9,0.958,53.1371,True
K,43,150,0,0.95,0.958,53.1371,True
K,43,150,1,0.8,0.78,0.7374,False
K,43,150,1,0.9,0.958,53.1371,True
K,43,150,1,0.95,0.993,89.5618,True
K,43,150,2,0.8,0.7198,0.6221,False
K,43,150,2,0.9,0.958,53.1371,True
K,43,150,2,0.95,0.993,89.5618,True
K,43,150,3,0.8,0.7198,0.6221,False
K,43,150,3,0.9,0.8695,15.7814,False
K,43,150,3,0.95,0.958,53.1371,True
K,43,150,4,0.8,0.78,0.7374,False
K,43,150,4,0.9,0.8629,13.708,False
K,43,150,4,0.95,0.958,53.1371,True
K,43,150,5,0.8,0.7198,0.6221,False
K,43,150,5,0.9,0.8695,15.7814,False
K,43,150,5,0.95,0.958,53.1371,True
K,43,150,6,0.8,0.78,0.7374,False
K,43,150,6,0.9,0.8695,15.7814,False
K,43,150,6,0.95,0.958,53.1371,True
K,43,150,7,0.8,0.7958,0.8083,False
K,43,150,7,0.9,0.958,53.1371,True
K,43,150,7,0.95,0.993,89.5618,True
K,43,150,8,0.8,0.7958,0.8083,False
K,43,150,8,0.9,0.958,53.1371,True
K,43,150,8,0.95,0.993,89.5618,True
K,43,150,9,0.8,0.7958,0.8083,False
K,43,150,9,0.9,0.958,53.1371,True
K,43,150,9,0.95,0.993,89.5618,True
K,43,150,10,0.8,0.78,0.7374,False
K,43,150,10,0.9,0.8629,13.708,False
K,43,150,10,0.95,0.958,53.7793,True
K,43,150,11,0.8,0.78,0.7374,False
K,43,150,11,0.9,0.8629,13.708,False
K,43,150,11,0.95,0.958,53.1371,True
K,43,150,12,0.8,0.78,0.7374,False
K,43,150,12,0.9,0.8858,21.389,False
K,43,150,12,0.95,0.958,53.1371,True
K,43,150,13,0.8,0.8233,0.9667,False
K,43,150,13,0.9,0.958,53.1371,True
K,43,150,13,0.95,0.993,89.5618,True
K,43,150,14,0.8,0.7198,0.6221,False
K,43,150,14,0.9,0.8308,1.028,False
K,43,150,14,0.95,0.958,53.1371,True
K,43,150,15,0.8,0.7958,0.8083,False
K,43,150,15,0.9,0.958,53.1371,True
K,43,150,15,0.95,0.958,53.1371,True
K,43,150,16,0.8,0.78,0.7374,False
K,43,150,16,0.9,0.958,53.1371,True
K,43,150,16,0.95,0.993,89.5618,True
K,43,150,17,0.8,0.78,0.7374,False
K,43,150,17,0.9,0.958,53.1371,True
K,43,150,17,0.95,0.958,53.1371,True
K,43,150,18,0.8,0.78,0.7374,False
K,43,150,18,0.9,0.8629,13.708,False
K,43,150,18,0.95,0.958,53.1371,True
K,43,150,19,0.8,0.78,0.7374,False
K,43,150,19,0.9,0.8629,13.708,False
K,43,150,19,0.95,0.958,53.1371,True
K,43,150,20,0.8,0.7035,0.5924,False
K,43,150,20,0.9,0.8308,1.028,False
K,43,150,20,0.95,0.958,53.1371,True
K,43,150,21,0.8,0.78,0.7374,False
K,43,150,21,0.9,0.8629,13.7247,False
K,43,150,21,0.95,0.958,53.1371,True
K,43,150,22,0.8,0.78,0.7374,False
K,43,150,22,0.9,0.958,53.1371,True
K,43,150,22,0.95,0.958,53.7793,True
K,43,150,23,0.8,0.7035,0.5924,False
K,43,150,23,0.9,0.78,0.7374,False
K,43,150,23,0.95,0.958,53.1371,True
K,43,150,24,0.8,0.7958,0.8083,False
K,43,150,24,0.9,0.8858,21.389,False
K,43,150,24,0.95,0.958,53.1371,True
K,43,150,25,0.8,0.78,0.7374,False
K,43,150,25,0.9,0.8629,13.708,False
K,43,150,25,0.95,0.958,53.1371,True
K,43,150,26,0.8,0.78,0.7374,False
K,43,150,26,0.9,0.958,53.1371,True
K,43,150,26,0.95,0.993,89.5618,True
K,43,150,27,0.8,0.8233,0.9667,False
K,43,150,27,0.9,0.958,53.1371,True
K,43,150,27,0.95,0.958,53.1371,True
K,43,150,28,0.8,0.8233,0.9667,False
K,43,150,28,0.9,0.958,53.1371,True
K,43,150,28,0.95,0.993,89.5618,True
K,43,150,29,0.8,0.7958,0.8083,False
K,43,150,29,0.9,0.8858,21.389,False
K,43,150,29,0.95,0.993,89.5618,True
K,43,150,30,0.8,0.7958,0.8083,False
K,43,150,30,0.9,0.958,53.1371,True
K,43,150,30,0.95,0.958,53.1371,True
K,43,150,31,0.8,0.8233,0.9667,False
K,43,150,31,0.9,0.958,53.1371,True
K,43,150,31,0.95,0.993,89.5618,True
K,43,150,32,0.8,0.8233,0.9667,False
K,43,150,32,0.9,0.958,53.1371,True
K,43,150,32,0.95,0.993,89.5618,True
K,43,150,33,0.8,0.8233,0.9667,False
K,43,150,33,0.9,0.958,53.1371,True
K,43,150,33,0.95,0.958,53.1371,True
K,43,150,34,0.8,0.7035,0.5924,False
K,43,150,34,0.9,0.8308,1.028,False
K,43,150,34,0.95,0.958,53.1371,True
K,43,150,35,0.8,0.7958,0.8083,False
K,43,150,35,0.9,0.958,53.1371,True
K,43,150,35,0.95,0.993,89.5618,True
K,43,150,36,0.8,0.78,0.7374,False
K,43,150,36,0.9,0.958,53.1371,True
K,43,150,36,0.95,0.958,53.1371,True
K,43,150,37,0.8,0.78,0.7374,False
K,43,150,37,0.9,0.8695,15.7814,False
K,43,150,37,0.95,0.993,89.5618,True
K,43,150,38,0.8,0.78,0.7374,False
K,43,150,38,0.9,0.8629,13.708,False
K,43,150,38,0.95,0.958,53.1371,True
K,43,150,39,0.8,0.7958,0.8083,False
K,43,150,39,0.9,0.8858,21.389,False
K,43,150,39,0.95,0.958,53.1371,True
K,43,250,0,0.8,0.78,0.7374,False
K,43,250,0,0.9,0.8629,13.708,False
K,43,250,0,0.95,0.958,53.1371,True
K,43,250,1,0.8,0.8308,1.028,False
K,43,250,1,0.9,0.958,53.1371,True
K,43,250,1,0.95,0.993,89.5618,True
K,43,250,2,0.8,0.78,0.7374,False
K,43,250,2,0.9,0.958,53.1371,True
K,43,250,2,0.95,0.958,53.1371,True
K,43,250,3,0.8,0.7958,0.8083,False
K,43,250,3,0.9,0.958,53.1371,True
K,43,250,3,0.95,0.958,53.1371,True
K,43,250,4,0.8,0.7958,0.8083,False
K,43,250,4,0.9,0.8858,21.389,False
K,43,250,4,0.95,0.958,53.1371,True
K,43,250,5,0.8,0.8233,0.9667,False
K,43,250,5,0.9,0.958,53.1371,True
K,43,250,5,0.95,0.993,89.5618,True
K,43,250,6,0.8,0.78,0.7374,False
K,43,250,6,0.9,0.8629,13.708,False
K,43,250,6,0.95,0.958,53.1371,True
K,43,250,7,0.8,0.7035,0.5924,False
K,43,250,7,0.9,0.8629,13.708,False
K,43,250,7,0.95,0.958,53.1371,True
K,43,250,8,0.8,0.78,0.7374,False
K,43,250,8,0.9,0.8233,0.9667,False
K,43,250,8,0.95,0.958,53.1371,True
K,43,250,9,0.8,0.7958,0.8083,False
K,43,250,9,0.9,0.958,53.1371,True
K,43,250,9,0.95,0.958,53.1371,True
K,43,250,10,0.8,0.7958,0.8083,False
K,43,250,10,0.9,0.958,53.1371,True
K,43,250,10,0.95,0.993,89.5618,True
K,43,250,11,0.8,0.78,0.7374,False
K,43,250,11,0.9,0.8858,21.389,False
K,43,250,11,0.95,0.958,53.1371,True
K,43,250,12,0.8,0.78,0.7374,False
K,43,250,12,0.9,0.8629,13.7274,False
K,43,250,12,0.95,0.958,53.1371,True
K,43,250,13,0.8,0.7198,0.6221,False
K,43,250,13,0.9,0.8233,0.9667,False
K,43,250,13,0.95,0.958,53.1371,True
K,43,250,14,0.8,0.78,0.7374,False
K,43,250,14,0.9,0.8308,1.028,False
K,43,250,14,0.95,0.958,53.1371,True
K,43,250,15,0.8,0.8233,0.9667,False
K,43,250,15,0.9,0.958,53.1371,True
K,43,250,15,0.95,0.993,89.5618,True
K,43,250,16,0.8,0.7958,0.8083,False
K,43,250,16,0.9,0.8695,15.7814,False
K,43,250,16,0.95,0.958,53.1371,True
K,43,250,17,0.8,0.78,0.7374,False
K,43,250,17,0.9,0.8858,21.389,False
K,43,250,17,0.95,0.958,53.1371,True
K,43,250,18,0.8,0.78,0.7374,False
K,43,250,18,0.9,0.958,53.1371,True
K,43,250,18,0.95,0.958,53.1371,True
K,43,250,19,0.8,0.78,0.7374,False
K,43,250,19,0.9,0.8858,21.389,False
K,43,250,19,0.95,0.993,89.5618,True
K,43,250,20,0.8,0.78,0.7374,False
K,43,250,20,0.9,0.8858,21.389,False
K,43,250,20,0.95,0.958,53.1371,True
K,43,250,21,0.8,0.7198,0.6221,False
K,43,250,21,0.9,0.8629,13.708,False
K,43,250,21,0.95,0.958,53.1371,True
K,43,250,22,0.8,0.78,0.7374,False
K,43,250,22,0.9,0.8629,13.708,False
K,43,250,22,0.95,0.958,53.1371,True
K,43,250,23,0.8,0.8233,0.9667,False
K,43,250,23,0.9,0.958,53.1371,True
K,43,250,23,0.95,0.993,89.5618,True
K,43,250,24,0.8,0.8233,0.9667,False
K,43,250,24,0.9,0.958,53.1371,True
K,43,250,24,0.95,0.993,89.5618,True
K,43,250,25,0.8,0.8233,0.9667,False
K,43,250,25,0.9,0.958,53.1371,True
K,43,250,25,0.95,0.993,89.5618,True
K,43,250,26,0.8,0.78,0.7374,False
K,43,250,26,0.9,0.8858,21.389,False
K,43,250,26,0.95,0.958,53.1371,True
K,43,250,27,0.8,0.78,0.7374,False
K,43,250,27,0.9,0.958,53.1371,True
K,43,250,27,0.95,0.993,89.5618,True
K,43,250,28,0.8,0.78,0.7374,False
K,43,250,28,0.9,0.8629,13.708,False
K,43,250,28,0.95,0.958,53.1371,True
K,43,250,29,0.8,0.8233,0.9667,False
K,43,250,29,0.9,0.958,53.1371,True
K,43,250,29,0.95,0.993,89.5618,True
K,43,250,30,0.8,0.7958,0.8083,False
K,43,250,30,0.9,0.958,53.1371,True
K,43,250,30,0.95,0.993,89.5618,True
K,43,250,31,0.8,0.7958,0.8083,False
K,43,250,31,0.9,0.958,53.1371,True
K,43,250,31,0.95,0.958,53.1371,True
K,43,250,32,0.8,0.8233,0.9667,False
K,43,250,32,0.9,0.958,53.1371,True
K,43,250,32,0.95,0.958,53.1371,True
K,43,250,33,0.8,0.8233,0.9667,False
K,43,250,33,0.9,0.958,53.1371,True
K,43,250,33,0.95,0.993,89.5618,True
K,43,250,34,0.8,0.7958,0.8083,False
K,43,250,34,0.9,0.958,53.1371,True
K,43,250,34,0.95,0.993,89.5618,True
K,43,250,35,0.8,0.78,0.7374,False
K,43,250,35,0.9,0.8858,21.389,False
K,43,250,35,0.95,0.958,53.1371,True
K,43,250,36,0.8,0.7958,0.8083,False
K,43,250,36,0.9,0.958,53.1371,True
K,43,250,36,0.95,0.993,89.5618,True
K,43,250,37,0.8,0.78,0.7374,False
K,43,250,37,0.9,0.8858,21.389,False
K,43,250,37,0.95,0.958,53.1371,True
K,43,250,38,0.8,0.78,0.7374,False
